phone,email,ok,vk,vid,gaid,idfa
,,,41075,,,
,,,407262,,,
,,,473299,,,
,,,500841,,,
,,,761156,,,
,,,953411,,,
,,,1201986,,,
,,,1237778,,,
,,,1264720,,,
,,,1700522,,,
,,,1810391,,,
,,,1811897,,,
,,,2500510,,,
,,,2780760,,,
,,,2804411,,,
,,,2833284,,,
,,,3006890,,,
,,,3048985,,,
,,,3204349,,,
,,,3207533,,,
,,,3216251,,,
,,,3500178,,,
,,,3539457,,,
,,,3620317,,,
,,,3646098,,,
,,,3813921,,,
,,,3834210,,,
,,,3884125,,,
,,,3972798,,,
,,,3972851,,,
,,,4026752,,,
,,,4109135,,,
,,,4171211,,,
,,,4282341,,,
,,,4392958,,,
,,,4467725,,,
,,,4643762,,,
,,,4677358,,,
,,,4699136,,,
,,,4737565,,,
,,,4796225,,,
,,,5128000,,,
,,,5369608,,,
,,,5380006,,,
,,,5410780,,,
,,,5484950,,,
,,,5618790,,,
,,,5655861,,,
,,,5729021,,,
,,,5804712,,,
,,,5836257,,,
,,,6007437,,,
,,,6034206,,,
,,,6090303,,,
,,,6158147,,,
,,,6229285,,,
,,,6328760,,,
,,,6482863,,,
,,,6574555,,,
,,,6622363,,,
,,,7143987,,,
,,,7181692,,,
,,,7436808,,,
,,,7511709,,,
,,,7591030,,,
,,,7662531,,,
,,,7672883,,,
,,,7741737,,,
,,,7936944,,,
,,,8075735,,,
,,,8104091,,,
,,,8110533,,,
,,,8207421,,,
,,,8222771,,,
,,,8439906,,,
,,,8711605,,,
,,,8775507,,,
,,,8912924,,,
,,,8954647,,,
,,,8986502,,,
,,,9174800,,,
,,,9187913,,,
,,,9200349,,,
,,,9450695,,,
,,,9496176,,,
,,,9595688,,,
,,,9707644,,,
,,,9748143,,,
,,,9795163,,,
,,,9864932,,,
,,,9950479,,,
,,,10003904,,,
,,,10326877,,,
,,,10363248,,,
,,,10474209,,,
,,,10517317,,,
,,,10717695,,,
,,,11003095,,,
,,,11020970,,,
,,,11316495,,,
,,,11325844,,,
,,,11335755,,,
,,,11418051,,,
,,,11433345,,,
,,,11462494,,,
,,,11522033,,,
,,,11526660,,,
,,,11572571,,,
,,,11611125,,,
,,,11768943,,,
,,,11875595,,,
,,,11918215,,,
,,,11934880,,,
,,,12072087,,,
,,,12417620,,,
,,,12481317,,,
,,,12531581,,,
,,,12558397,,,
,,,12613835,,,
,,,12619160,,,
,,,12697040,,,
,,,12712679,,,
,,,12722454,,,
,,,12816614,,,
,,,12907994,,,
,,,13025273,,,
,,,13248201,,,
,,,13288331,,,
,,,13376949,,,
,,,13392804,,,
,,,13455151,,,
,,,13529014,,,
,,,13711789,,,
,,,13899666,,,
,,,14209454,,,
,,,14281808,,,
,,,14293510,,,
,,,14306482,,,
,,,14353396,,,
,,,14385487,,,
,,,14658137,,,
,,,14686750,,,
,,,14839515,,,
,,,14915087,,,
,,,15086884,,,
,,,15127662,,,
,,,15215716,,,
,,,15516672,,,
,,,15537423,,,
,,,15727288,,,
,,,15875889,,,
,,,16072084,,,
,,,16167540,,,
,,,16355745,,,
,,,16376213,,,
,,,16494764,,,
,,,16719279,,,
,,,16857576,,,
,,,16928741,,,
,,,17295259,,,
,,,17404806,,,
,,,17497676,,,
,,,17618829,,,
,,,17773332,,,
,,,17789681,,,
,,,17904328,,,
,,,17910849,,,
,,,17914133,,,
,,,18119056,,,
,,,18202442,,,
,,,18214039,,,
,,,18241205,,,
,,,18250544,,,
,,,18269213,,,
,,,18302310,,,
,,,18344972,,,
,,,18451079,,,
