phone,email,ok,vk,vid,gaid,idfa
,,,10003904,,,
,,,100039555,,,
,,,100039901,,,
,,,100058542,,,
,,,100078809,,,
,,,100099414,,,
,,,100107071,,,
,,,100112644,,,
,,,100147377,,,
,,,100169602,,,
,,,100171857,,,
,,,100182306,,,
,,,100249041,,,
,,,100253502,,,
,,,10029860,,,
,,,100365414,,,
,,,100377005,,,
,,,100383223,,,
,,,100434416,,,
,,,100436794,,,
,,,100458604,,,
,,,100490981,,,
,,,10049857,,,
,,,100518393,,,
,,,100539489,,,
,,,10059510,,,
,,,100601964,,,
,,,100606732,,,
,,,100621497,,,
,,,100633664,,,
,,,10066729,,,
,,,100757115,,,
,,,100777836,,,
,,,100788016,,,
,,,10084774,,,
,,,100850389,,,
,,,100851091,,,
,,,100860424,,,
,,,100923782,,,
,,,100958188,,,
,,,101003801,,,
,,,101028753,,,
,,,101076929,,,
,,,101085574,,,
,,,101102091,,,
,,,101172554,,,
,,,101210617,,,
,,,101276779,,,
,,,101306343,,,
,,,101329202,,,
,,,101347162,,,
,,,101385668,,,
,,,101418290,,,
,,,101433681,,,
,,,101441515,,,
,,,101456737,,,
,,,101481139,,,
,,,101489545,,,
,,,101491287,,,
,,,101503212,,,
,,,101574910,,,
,,,101604771,,,
,,,101634037,,,
,,,101642418,,,
,,,10164575,,,
,,,101698705,,,
,,,101725640,,,
,,,101761192,,,
,,,101765006,,,
,,,101790141,,,
,,,101852987,,,
,,,101876012,,,
,,,101883529,,,
,,,101919523,,,
,,,102018978,,,
,,,102025908,,,
,,,102061767,,,
,,,102100171,,,
,,,1021338,,,
,,,102136719,,,
,,,102138956,,,
,,,102191240,,,
,,,102204858,,,
,,,102225532,,,
,,,102281793,,,
,,,102316652,,,
,,,102381751,,,
,,,102403772,,,
,,,102407389,,,
,,,102438649,,,
,,,102443399,,,
,,,102471018,,,
,,,10248285,,,
,,,102483429,,,
,,,10253330,,,
,,,102561340,,,
,,,102582521,,,
,,,102584455,,,
,,,102597796,,,
,,,102603809,,,
,,,102616355,,,
,,,102653063,,,
,,,102742729,,,
,,,102747722,,,
,,,102792536,,,
,,,102825452,,,
,,,102880782,,,
,,,102928214,,,
,,,102930610,,,
,,,102948913,,,
,,,103032339,,,
,,,103033849,,,
,,,103048863,,,
,,,103074440,,,
,,,103076088,,,
,,,103093262,,,
,,,103093553,,,
,,,103115213,,,
,,,10312598,,,
,,,103161679,,,
,,,103182374,,,
,,,103216015,,,
,,,10322979,,,
,,,10326877,,,
,,,103275442,,,
,,,10330927,,,
,,,103353149,,,
,,,103368666,,,
,,,103448621,,,
,,,103450150,,,
,,,103504121,,,
,,,103507654,,,
,,,103533516,,,
,,,103569953,,,
,,,103598781,,,
,,,103610018,,,
,,,103631223,,,
,,,10363248,,,
,,,10366299,,,
,,,103670942,,,
,,,10367846,,,
