phone,email,ok,vk,vid,gaid,idfa
,,,41075,,,
,,,761156,,,
,,,1811897,,,
,,,2780760,,,
,,,2804411,,,
,,,3048985,,,
,,,3207533,,,
,,,3539457,,,
,,,3620317,,,
,,,3646098,,,
,,,3972851,,,
,,,4282341,,,
,,,4467725,,,
,,,4643762,,,
,,,4677358,,,
,,,4699136,,,
,,,4796225,,,
,,,5128000,,,
,,,5655861,,,
,,,5804712,,,
,,,5836257,,,
,,,6007437,,,
,,,6090303,,,
,,,6158147,,,
,,,6229285,,,
,,,6482863,,,
,,,6574555,,,
,,,6622363,,,
,,,7181692,,,
,,,7436808,,,
,,,7591030,,,
,,,7662531,,,
,,,7672883,,,
,,,7936944,,,
,,,8075735,,,
,,,8110533,,,
,,,8711605,,,
,,,8775507,,,
,,,8954647,,,
,,,8986502,,,
,,,9174800,,,
,,,9239596,,,
,,,9601389,,,
,,,9864932,,,
,,,10003904,,,
,,,10326877,,,
,,,10363248,,,
,,,10717695,,,
,,,11020970,,,
,,,11316495,,,
,,,11418051,,,
,,,11462494,,,
,,,11934880,,,
,,,12417620,,,
,,,12481317,,,
,,,12558397,,,
,,,12619160,,,
,,,12712679,,,
,,,12722454,,,
,,,12816614,,,
,,,13025273,,,
,,,13288331,,,
,,,13529014,,,
,,,14209454,,,
,,,14281808,,,
,,,14293510,,,
,,,14306482,,,
,,,14658137,,,
,,,14686750,,,
,,,14915087,,,
,,,15086884,,,
,,,16072084,,,
,,,16167540,,,
,,,16376213,,,
,,,16494764,,,
,,,16857576,,,
,,,17293535,,,
,,,17295259,,,
,,,17404806,,,
,,,17618829,,,
,,,17789681,,,
,,,17910849,,,
,,,18116758,,,
,,,18119056,,,
,,,18202442,,,
,,,18214039,,,
,,,18344972,,,
,,,18473453,,,
,,,19164761,,,
,,,19498688,,,
,,,19752296,,,
,,,19832293,,,
,,,19895721,,,
,,,20125525,,,
,,,20291675,,,
,,,20366673,,,
,,,20438323,,,
,,,20793527,,,
,,,20812776,,,
,,,20854965,,,
,,,21047315,,,
,,,21075243,,,
,,,21297432,,,
,,,21849448,,,
,,,21870745,,,
,,,22070532,,,
,,,22375631,,,
,,,24138735,,,
,,,24168613,,,
,,,24349373,,,
,,,24516785,,,
,,,24687925,,,
,,,25141064,,,
,,,25169831,,,
,,,25479226,,,
,,,25849482,,,
,,,26476526,,,
,,,27175780,,,
,,,27279527,,,
,,,27306846,,,
,,,28127907,,,
,,,28395134,,,
,,,28525504,,,
,,,29228732,,,
,,,29279564,,,
,,,29350684,,,
,,,29736144,,,
,,,30218111,,,
,,,30298820,,,
,,,30667665,,,
,,,30741755,,,
,,,31077086,,,
,,,31115902,,,
,,,31582928,,,
,,,32067781,,,
,,,32245426,,,
,,,32802736,,,
,,,33003147,,,
,,,33309196,,,
