phone,email,ok,vk,vid,gaid,idfa
,,,94797829,,,
,,,162332678,,,
,,,478543877,,,
,,,469958663,,,
,,,659095566,,,
,,,132022290,,,
,,,326172693,,,
,,,311230490,,,
,,,166854686,,,
,,,228294700,,,
,,,103448621,,,
,,,185696303,,,
,,,93978677,,,
,,,507641909,,,
,,,351797307,,,
,,,578289724,,,
,,,457015359,,,
,,,136839232,,,
,,,200474689,,,
,,,232685634,,,
,,,203522125,,,
,,,100171857,,,
,,,279347285,,,
,,,154861656,,,
,,,686260314,,,
,,,839155814,,,
,,,431915111,,,
,,,771391594,,,
,,,185598061,,,
,,,218857584,,,
,,,137953398,,,
,,,500727927,,,
,,,286392444,,,
,,,209780862,,,
,,,387088512,,,
,,,343670912,,,
,,,240451714,,,
,,,181207168,,,
,,,378896519,,,
,,,151453840,,,
,,,702906514,,,
,,,147882134,,,
,,,180158614,,,
,,,223969438,,,
,,,138543263,,,
,,,252477600,,,
,,,549814434,,,
,,,324567205,,,
,,,519340201,,,
,,,131242,,,
,,,153190573,,,
,,,27918514,,,
,,,172753076,,,
,,,512557239,,,
,,,69140663,,,
,,,57475269,,,
,,,646119624,,,
,,,126091469,,,
,,,847741133,,,
,,,144277721,,,
,,,138674394,,,
,,,287473888,,,
,,,52789477,,,
,,,528842986,,,
,,,207093996,,,
,,,551747824,,,
,,,496304368,,,
,,,59146483,,,
,,,494698740,,,
,,,443449594,,,
,,,4620539,,,
,,,456917246,,,
,,,289374463,,,
,,,134840576,,,
,,,113934599,,,
,,,68681992,,,
,,,134447369,,,
,,,386990349,,,
,,,491782416,,,
,,,81035541,,,
,,,64946460,,,
,,,70844700,,,
,,,289702174,,,
,,,801407263,,,
,,,247628072,,,
,,,207421739,,,
,,,101876012,,,
,,,745505069,,,
,,,217317682,,,
,,,305594675,,,
,,,550306101,,,
,,,307724602,,,
,,,537657658,,,
,,,34242878,,,
,,,106103106,,,
,,,170852674,,,
,,,167969091,,,
,,,347767109,,,
,,,483131718,,,
,,,16744774,,,
,,,686227784,,,
,,,182124875,,,
,,,504070479,,,
,,,336757073,,,
,,,146047317,,,
,,,179044698,,,
,,,532742492,,,
,,,201589084,,,
